Accuracy,False Negatives,False Positives,Iteration,Negatives,Positives,True Negatives,True Positives
0.8469543147208121,174.2,6.7,111.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,112.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,113.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,114.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,115.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,116.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,117.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,118.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,119.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,120.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,121.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,122.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,123.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,124.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,125.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,126.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,127.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,128.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,129.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,130.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,131.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,132.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,133.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,134.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,135.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,136.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,137.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,138.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,139.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,140.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,141.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,142.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,143.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,144.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,145.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,146.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,147.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,148.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,149.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,150.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,151.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,152.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,153.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,154.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,155.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,156.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,157.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,158.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,159.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,160.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,161.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,162.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,163.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,164.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,165.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,166.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,167.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,168.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,169.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,170.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,171.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,172.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,173.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,174.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,175.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,176.0,608.0,574.0,601.3,399.8
0.8469543147208121,174.2,6.7,177.0,608.0,574.0,601.3,399.8
0.8947546531302877,117.0,7.4,178.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,179.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,180.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,181.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,182.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,183.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,184.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,185.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,186.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,187.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,188.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,189.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,190.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,191.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,192.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,193.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,194.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,195.0,608.0,574.0,600.6,457.0
0.8947546531302877,117.0,7.4,196.0,608.0,574.0,600.6,457.0
0.9421319796954315,60.4,8.0,197.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,198.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,199.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,200.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,201.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,202.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,203.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,204.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,205.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,206.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,207.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,208.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,209.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,210.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,211.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,212.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,213.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,214.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,215.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,216.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,217.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,218.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,219.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,220.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,221.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,222.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,223.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,224.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,225.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,226.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,227.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,228.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,229.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,230.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,231.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,232.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,233.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,234.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,235.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,236.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,237.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,238.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,239.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,240.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,241.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,242.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,243.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,244.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,245.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,246.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,247.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,248.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,249.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,250.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,251.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,252.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,253.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,254.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,255.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,256.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,257.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,258.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,259.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,260.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,261.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,262.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,263.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,264.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,265.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,266.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,267.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,268.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,269.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,270.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,271.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,272.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,273.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,274.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,275.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,276.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,277.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,278.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,279.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,280.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,281.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,282.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,283.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,284.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,285.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,286.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,287.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,288.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,289.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,290.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,291.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,292.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,293.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,294.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,295.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,296.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,297.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,298.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,299.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,300.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,301.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,302.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,303.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,304.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,305.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,306.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,307.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,308.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,309.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,310.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,311.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,312.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,313.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,314.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,315.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,316.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,317.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,318.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,319.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,320.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,321.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,322.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,323.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,324.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,325.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,326.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,327.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,328.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,329.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,330.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,331.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,332.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,333.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,334.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,335.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,336.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,337.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,338.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,339.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,340.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,341.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,342.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,343.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,344.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,345.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,346.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,347.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,348.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,349.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,350.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,351.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,352.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,353.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,354.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,355.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,356.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,357.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,358.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,359.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,360.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,361.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,362.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,363.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,364.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,365.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,366.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,367.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,368.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,369.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,370.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,371.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,372.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,373.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,374.0,608.0,574.0,600.0,513.6
0.9421319796954315,60.4,8.0,375.0,608.0,574.0,600.0,513.6
