Accuracy,False Negatives,False Positives,Iteration,True Negatives,True Positives
0.998414376321353,2.0,2.5,191.0,1416.5,1417.0
0.998414376321353,2.0,2.5,192.0,1416.5,1417.0
0.998414376321353,2.0,2.5,193.0,1416.5,1417.0
0.998414376321353,2.0,2.5,194.0,1416.5,1417.0
0.998414376321353,2.0,2.5,195.0,1416.5,1417.0
0.998414376321353,2.0,2.5,196.0,1416.5,1417.0
0.998414376321353,2.0,2.5,197.0,1416.5,1417.0
0.998414376321353,2.0,2.5,198.0,1416.5,1417.0
0.998414376321353,2.0,2.5,199.0,1416.5,1417.0
0.998414376321353,2.0,2.5,200.0,1416.5,1417.0
0.998414376321353,2.0,2.5,201.0,1416.5,1417.0
0.998414376321353,2.0,2.5,202.0,1416.5,1417.0
0.998414376321353,2.0,2.5,203.0,1416.5,1417.0
0.998414376321353,2.0,2.5,204.0,1416.5,1417.0
0.998414376321353,2.0,2.5,205.0,1416.5,1417.0
0.998414376321353,2.0,2.5,206.0,1416.5,1417.0
0.998414376321353,2.0,2.5,207.0,1416.5,1417.0
0.998414376321353,2.0,2.5,208.0,1416.5,1417.0
0.998414376321353,2.0,2.5,209.0,1416.5,1417.0
0.998414376321353,2.0,2.5,210.0,1416.5,1417.0
0.998414376321353,2.0,2.5,211.0,1416.5,1417.0
0.998414376321353,2.0,2.5,212.0,1416.5,1417.0
0.998414376321353,2.0,2.5,213.0,1416.5,1417.0
0.998414376321353,2.0,2.5,214.0,1416.5,1417.0
0.998414376321353,2.0,2.5,215.0,1416.5,1417.0
0.998414376321353,2.0,2.5,216.0,1416.5,1417.0
0.998414376321353,2.0,2.5,217.0,1416.5,1417.0
0.998414376321353,2.0,2.5,218.0,1416.5,1417.0
0.998414376321353,2.0,2.5,219.0,1416.5,1417.0
0.998414376321353,2.0,2.5,220.0,1416.5,1417.0
0.998414376321353,2.0,2.5,221.0,1416.5,1417.0
0.998414376321353,2.0,2.5,222.0,1416.5,1417.0
0.998414376321353,2.0,2.5,223.0,1416.5,1417.0
0.998414376321353,2.0,2.5,224.0,1416.5,1417.0
0.998414376321353,2.0,2.5,225.0,1416.5,1417.0
0.998414376321353,2.0,2.5,226.0,1416.5,1417.0
0.998414376321353,2.0,2.5,227.0,1416.5,1417.0
0.998414376321353,2.0,2.5,228.0,1416.5,1417.0
0.998414376321353,2.0,2.5,229.0,1416.5,1417.0
0.998414376321353,2.0,2.5,230.0,1416.5,1417.0
0.998414376321353,2.0,2.5,231.0,1416.5,1417.0
0.998414376321353,2.0,2.5,232.0,1416.5,1417.0
0.998414376321353,2.0,2.5,233.0,1416.5,1417.0
0.998414376321353,2.0,2.5,234.0,1416.5,1417.0
0.998414376321353,2.0,2.5,235.0,1416.5,1417.0
0.998414376321353,2.0,2.5,236.0,1416.5,1417.0
0.998414376321353,2.0,2.5,237.0,1416.5,1417.0
0.998414376321353,2.0,2.5,238.0,1416.5,1417.0
0.998414376321353,2.0,2.5,239.0,1416.5,1417.0
0.998414376321353,2.0,2.5,240.0,1416.5,1417.0
0.998414376321353,2.0,2.5,241.0,1416.5,1417.0
0.998414376321353,2.0,2.5,242.0,1416.5,1417.0
0.998414376321353,2.0,2.5,243.0,1416.5,1417.0
0.998414376321353,2.0,2.5,244.0,1416.5,1417.0
0.998414376321353,2.0,2.5,245.0,1416.5,1417.0
0.998414376321353,2.0,2.5,246.0,1416.5,1417.0
0.998414376321353,2.0,2.5,247.0,1416.5,1417.0
0.998414376321353,2.0,2.5,248.0,1416.5,1417.0
0.998414376321353,2.0,2.5,249.0,1416.5,1417.0
